Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
7083	TK1	thymidine kinase 1, soluble	NM_003258	NP_003249.3	ENSG00000167900	chr17:73682434 - 73694670	ATP binding;cytoplasm;DNA replication;kinase activity;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleotide binding;thymidine kinase activity;transferase activity	Stability
7094	TLN1	talin 1	NM_006289	NP_006280.3	null	chr9:35687787 - 35715691	actin binding;binding;cell motility;cytoskeletal anchoring;cytoskeleton;cytosol;focal adhesion;intercellular junction;intercellular junction assembly;LIM domain binding;protein binding;ruffle;structural constituent of cytoskeleton;vinculin binding	Stability
54929	TMEM161A	transmembrane protein 161A	NM_017814	NP_060284.1	ENSG00000064545	chr19:19091738 - 19110237	integral to membrane	Stability
3371	TNC	tenascin C (hexabrachion)	NM_002160	NP_002151.2	ENSG00000041982	chr9:116823256 - 116893118	cell adhesion;proteinaceous extracellular matrix;receptor binding;signal transduction	Stability,  Entrez Query:Oncogene
7124	TNF	tumor necrosis factor (TNF superfamily, member 2)	NM_000594	NP_000585.2	ENSG00000111956	chr6:31651497 - 31653293	activation of NF-kappaB transcription factor;anti-apoptosis;apoptosis;cellular extravasation;cytokine activity;defense response to bacterium;extracellular space;glucose metabolic process;humoral immune response;induction of apoptosis via death domain receptors;integral to membrane;leukocyte adhesion;multicellular organismal development;negative regulation of glucose import;negative regulation of transcription from RNA polymerase II promoter;organ morphogenesis;plasma membrane;positive regulation of I-kappaB	TNF_alpha_NF_kB,  Stability,  Tumor Suppressor
7130	TNFAIP6	tumor necrosis factor, alpha-induced protein 6	NM_007115	NP_009046.2	ENSG00000123610	chr2:151922426 - 151944293	cell adhesion;cell-cell signaling;extracellular region;hyaluronic acid binding;inflammatory response;protein binding;signal transduction	Stability
8742	TNFSF12	tumor necrosis factor (ligand) superfamily, member 12			ENSG00000161955	chr17:null	angiogenesis;apoptosis;cell differentiation;cytokine activity;endothelial cell migration;extracellular space;immune response;induction of apoptosis;integral to plasma membrane;membrane;multicellular organismal development;perinuclear region of cytoplasm;positive regulation of angiogenesis;positive regulation of endothelial cell proliferation;signal transduction;tumor necrosis factor receptor binding	Stability
79155	TNIP2	TNFAIP3 interacting protein 2	NM_024309	NP_077285.2	ENSG00000168884	chr4:2713781 - 2727814		TNF_alpha_NF_kB,  Stability
7135	TNNI1	troponin I type 1 (skeletal, slow)	NM_003281	NP_003272.3	ENSG00000159173	chr1:199646078 - 199650394	actin binding;regulation of striated muscle contraction;tropomyosin binding;troponin complex;ventricular cardiac muscle morphogenesis	Stability
7148	TNXB	tenascin XB	NM_019105, NM_032470	NP_061978.6, NP_115859.2	ENSG00000168477	chr6:32117104 - 32173953	actin cytoskeleton organization and biogenesis;cell adhesion;collagen metabolic process;elastic fiber assembly;fibrillar collagen;heparin binding;integrin binding;intracellular;proteinaceous extracellular matrix;receptor binding;signal transduction	Stability
7153	TOP2A	topoisomerase (DNA) II alpha 170kDa	NM_001067	NP_001058.2	null	chr17:35799296 - 35827569	apoptotic chromosome condensation;ATP binding;centriole;chromatin binding;chromosome;chromosome segregation;DNA ligation;DNA repair;DNA replication;DNA topoisomerase (ATP-hydrolyzing) activity;DNA topoisomerase complex (ATP-hydrolyzing);DNA topological change;DNA-dependent ATPase activity;drug binding;histone deacetylase binding;nucleolus;nucleoplasm;nucleotide binding;nucleus;phosphoinositide-mediated signaling;positive regulation of apoptosis;positive regulation of retroviral genome replication;protein C-	Protein Kinase,  Stability
7156	TOP3A	topoisomerase (DNA) III alpha	NM_004618	NP_004609.1	ENSG00000177302	chr17:18118840 - 18158817	chromosome;chromosome organization and biogenesis (sensu Eukaryota);DNA modification;DNA topoisomerase type I activity;DNA topological change;DNA unwinding during replication;meiosis;metal ion binding;nucleus;zinc ion binding	Stability
8940	TOP3B	topoisomerase (DNA) III beta	NM_003935	NP_003926.1	ENSG00000100038	chr22:20641485 - 20660081	chromosome organization and biogenesis (sensu Eukaryota);chromosome segregation;condensed chromosome;DNA modification;DNA topoisomerase type I activity;DNA topological change;DNA unwinding during replication;nucleus;protein binding	Stability
11073	TOPBP1	topoisomerase (DNA) II binding protein 1	NM_007027	NP_008958.2	ENSG00000163781	chr3:134802783 - 134859433	condensed nuclear chromosome;DNA binding;DNA repair;intracellular;nucleus;PML body;protein C-terminus binding;response to ionizing radiation	Stability,  Tumor Suppressor
7157	TP53	tumor protein p53 (Li-Fraumeni syndrome)	NM_001126114, NM_001126117, NM_000546, NM_001126113, NM_001126112, NM_001126116	NP_001119586.1, NP_001119589.1, NP_001119587.1, NP_001119585.1, NP_001119584.1, NP_001119588.1	ENSG00000141510	chr17:7513651 - 7520637	ATP binding;base-excision repair;caspase activation via cytochrome c;cell aging;cell cycle;cell cycle arrest;cell differentiation;cell proliferation;cellular response to glucose starvation;copper ion binding;cytoplasm;DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis;DNA strand annealing activity;endoplasmic reticulum;enzyme binding;ER overload response;induction of apoptosis by intracellular signals;insoluble fraction;metal ion binding;mitochondrion;multicel	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation
7158	TP53BP1	tumor protein p53 binding protein, 1	NM_005657	NP_005648.1	ENSG00000067369	chr15:41486872 - 41571950	cytoplasm;DNA binding;DNA repair;intracellular;nucleoplasm;nucleus;positive regulation of transcription, DNA-dependent;protein binding;transcription;transcriptional activator activity	Stability,  Tumor Suppressor
7161	TP73	tumor protein p73	NM_005427, NM_001126241, NM_001126242, NM_001126240	NP_005418.1, NP_001119713.1, NP_001119714.1, NP_001119712.1	ENSG00000078900	chr1:3588789 - 3639503	apoptosis;cell cycle;DNA damage response, signal transduction resulting in induction of apoptosis;metal ion binding;mismatch repair;negative regulation of progression through cell cycle;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;zinc ion binding	Alpha6Beta4 Integrin,  TGFBR,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
7166	TPH1	tryptophan hydroxylase 1 (tryptophan 5-monooxygenase)	NM_004179	NP_004170.1	ENSG00000129167	chr11:17999113 - 18018885	amino acid binding;aromatic amino acid family metabolic process;iron ion binding;metabolic process;metal ion binding;monooxygenase activity;serotonin biosynthetic process from tryptophan;tryptophan 5-monooxygenase activity	Stability
7168	TPM1	tropomyosin 1 (alpha)	NM_001018008, NM_001018004, NM_001018007, NM_001018006, NM_000366, NM_001018005, NM_001018020	NP_001018008.1, NP_001018004.1, NP_001018007.1, NP_001018006.1, NP_000357.3, NP_001018005.1, NP_001018020.1	ENSG00000140416	chr15:61122081 - 61150424	actin binding;cell motility;cytoskeleton;muscle thin filament tropomyosin;regulation of heart contraction;regulation of muscle contraction;structural constituent of cytoskeleton;structural constituent of muscle	Stability,  Tumor Suppressor
7170	TPM3	tropomyosin 3	NM_001043353, NM_001043352, NM_153649, NM_152263, NM_001043351	NP_001036818.1, NP_001036817.1, NP_705935.1, NP_689476.2, NP_001036816.1	ENSG00000143549	chr1:152407036 - 152431118	actin binding;cell motility;cytoskeleton;molecular_function;muscle thin filament tropomyosin;protein binding;regulation of muscle contraction	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
7171	TPM4	tropomyosin 4	NM_003290	NP_003281.1	ENSG00000167460	chr19:16048375 - 16073156	actin binding;cell motility;cytoskeleton;muscle thin filament tropomyosin;structural constituent of muscle	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
1200	TPP1	tripeptidyl peptidase I	NM_000391	NP_000382.3	ENSG00000166340	chr11:6592352 - 6597207	aminopeptidase activity;bone resorption;lipid metabolic process;lysosome;nervous system development;peptide catabolic process;positive regulation of proteolysis;protein binding;protein catabolic process;proteolysis;serine-type endopeptidase activity;soluble fraction;tripeptidyl-peptidase I activity	Stability
7177	TPSAB1	tryptase alpha/beta 1	NM_003294	NP_003285.2	ENSG00000172236	chr16:1230940 - 1232242	defense response;peptidase activity;proteolysis;serine-type endopeptidase activity;tryptase activity	Stability
64499	TPSB2	tryptase beta 2	NM_024164	NP_077078.5	ENSG00000172236	chr16:1218650 - 1219953	extracellular region;peptidase activity;proteolysis;serine-type endopeptidase activity;tryptase activity	Stability
23430	TPSD1	tryptase delta 1	NM_012217	NP_036349.1	ENSG00000095917	chr16:1246282 - 1248378		Stability
22974	TPX2	TPX2, microtubule-associated, homolog (Xenopus laevis)	NM_012112	NP_036244.2	ENSG00000088325	chr20:29808940 - 29852544	ATP binding;cell proliferation;GTP binding;mitosis;nucleus;protein binding;spindle pole	Protein Kinase,  Stability
5892	TRAD	RAD51-like 3 (S. cerevisiae)	NM_002878, NM_133629	NP_002869.3, NP_598332.1	ENSG00000185379	chr17:30452094 - 30457290	ATP binding;base-excision repair;DNA binding;DNA metabolic process;DNA-dependent ATPase activity;meiotic recombination;nucleoside-triphosphatase activity;nucleotide binding;nucleus;protein binding	Stability
11277	TREX1	three prime repair exonuclease 1	NM_016381	NP_338599.1	ENSG00000164053	chr3:48482893 - 48484003	3'-5'-exodeoxyribonuclease activity;DNA recombination;DNA repair;DNA replication;exodeoxyribonuclease III activity;hydrolase activity;magnesium ion binding;mismatch repair;MutLalpha complex binding;MutSalpha complex binding;nuclear envelope;nucleus;protein homodimerization activity;single-stranded DNA binding	Stability
11219	TREX2	three prime repair exonuclease 2	NM_080701	NP_542432.2	ENSG00000183479	chrX:152363371 - 152364082	3'-5'-exodeoxyribonuclease activity;cellular_component;DNA repair;exodeoxyribonuclease III activity;exonuclease activity;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;intracellular;magnesium ion binding;negative regulation of protein catabolic process;nitrogen compound metabolic process;nucleus;proteasomal ubiquitin-dependent protein catabolic process;thioesterase binding	Stability
57761	TRIB3	tribbles homolog 3 (Drosophila)	NM_021158	NP_066981.2	ENSG00000101255	chr20:316654 - 325334	apoptosis;ATP binding;negative regulation of protein kinase activity;nucleus;protein amino acid phosphorylation;protein binding;protein kinase activity;protein kinase binding;protein kinase inhibitor activity;regulation of MAPK activity;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity	TNF_alpha_NF_kB,  Stability
6737	TRIM21	tripartite motif-containing 21	NM_003141	NP_003132.2	ENSG00000132109	chr11:4363090 - 4368215	cytoplasm;DNA binding;intracellular;metal ion binding;protein binding;ribonucleoprotein complex;RNA binding;zinc ion binding	Stability
10155	TRIM28	tripartite motif-containing 28	NM_005762	NP_005753.1	ENSG00000130726	chr19:63747936 - 63753732	epithelial to mesenchymal transition;intracellular;metal ion binding;nucleus;positive regulation of gene-specific transcription;protein binding;regulation of transcription from RNA polymerase II promoter;sequence-specific DNA binding;transcription;transcription corepressor activity;transcription factor activity;zinc ion binding	Protein Kinase,  Stability
22954	TRIM32	tripartite motif-containing 32	NM_012210	NP_036342.2	ENSG00000119401	chr9:118499842 - 118501804	intracellular;ligase activity;metal ion binding;nucleus;protein binding;transcription coactivator activity;ubiquitin cycle;zinc ion binding	Stability,  Entrez Query:Oncogene
7249	TSC2	tuberous sclerosis 2	NM_001114382, NM_001077183, NM_000548	NP_001107854.1, NP_001070651.1, NP_000539.2	ENSG00000103197	chr16:2038617 - 2078612	cell cycle;cytoplasm;cytosol;endocytosis;GTPase activator activity;intracellular;membrane fraction;negative regulation of progression through cell cycle;plasma membrane;positive regulation of GTPase activity;protein folding;regulation of small GTPase mediated signal transduction;unfolded protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7251	TSG101	tumor susceptibility gene 101	NM_006292	NP_006283.1	ENSG00000074319	chr11:18458668 - 18504939	DNA binding;membrane;protein binding;protein modification process;protein transport;regulation of cell growth;small conjugating protein ligase activity;transcription corepressor activity;ubiquitin cycle	Stability
91875	TTC5	tetratricopeptide repeat domain 5	NM_138376	NP_612385.1	ENSG00000136319	chr14:19827625 - 19843936	binding	Stability
7273	TTN	titin	NM_133379, NM_133378, NM_133432, NM_133437, NM_003319	NP_596870.2, NP_596869.3, NP_597676.2, NP_597681.2, NP_003310.3	ENSG00000155657	chr2:179099984 - 179377614	alpha-actinin binding;ATP binding;calmodulin binding;carbohydrate metabolic process;condensed nuclear chromosome;identical protein binding;membrane;mitosis;myofibril assembly;myosin binding;nucleotide binding;nucleus;peroxidase activity;protein amino acid autophosphorylation;protein amino acid phosphorylation;protein serine/threonine kinase activity;protein-tyrosine kinase activity;response to oxidative stress;striated muscle contraction;structural constituent of muscle;transferase activity;Z disc	Protein Kinase,  Stability
