Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
6093	ROCK1	Rho-associated, coiled-coil containing protein kinase 1	NM_005406	NP_005397.1	ENSG00000067900	chr18:16785342 - 16944869	actin cytoskeleton organization and biogenesis;apoptosis;ATP binding;cytokinesis;cytoskeleton;diacylglycerol binding;identical protein binding;intracellular;intracellular signaling cascade;metal ion binding;negative regulation of neuron apoptosis;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;Rho protein signal transduction;transferase activity;zinc ion binding	TGFBR,  Protein Kinase
9475	ROCK2	Rho-associated, coiled-coil containing protein kinase 2	NM_004850	NP_004841.2	ENSG00000134318	chr2:11241013 - 11401713	actin cytoskeleton;ATP binding;cytokinesis;diacylglycerol binding;intracellular;intracellular signaling cascade;metal ion binding;muscle contraction;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;structural molecule activity;transferase activity;zinc ion binding	Protein Kinase
54763	ROPN1	ropporin, rhophilin associated protein 1	NM_017578	NP_060048.2	ENSG00000065371	chr3:125170691 - 125182018	cAMP-dependent protein kinase regulator activity;integral to membrane;outer membrane;porin activity;signal transduction	Protein Kinase
152015	ROPN1B	ropporin, rhophilin associated protein 1B	NM_001012337	NP_001012337.1	ENSG00000114547	chr3:127173587 - 127184853	acrosome reaction;cAMP-dependent protein kinase regulator activity;cell-cell adhesion;cytokinesis;cytoplasm;flagellum;fusion of sperm to egg plasma membrane;integral to membrane;outer membrane;porin activity;protein heterodimerization activity;protein homodimerization activity;receptor signaling complex scaffold activity;Rho protein signal transduction;signal transduction;sperm motility;spermatogenesis	Protein Kinase
83853	ROPN1L	ropporin 1-like	NM_031916	NP_114122.2	ENSG00000145491	chr5:10495279 - 10518059	integral to membrane;outer membrane;porin activity	Protein Kinase
4919	ROR1	receptor tyrosine kinase-like orphan receptor 1	NM_005012, NM_001083592	NP_005003.2, NP_001077061.1	ENSG00000185483	chr1:64012676 - 64417126	ATP binding;cytoplasm;integral to plasma membrane;kinase activity;nucleotide binding;plasma membrane;protein amino acid phosphorylation;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
4920	ROR2	receptor tyrosine kinase-like orphan receptor 2	NM_004560	NP_004551.2	ENSG00000169071	chr9:93525764 - 93752066	ATP binding;cartilage condensation;cell differentiation;embryonic genitalia morphogenesis;integral to plasma membrane;JNK cascade;membrane;multicellular organismal development;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;signal transduction;skeletal development;somitogenesis;transferase activity;transmembrane receptor protein tyrosine kinase activity;Wnt receptor signaling pathway, calcium modulating pathway	Wnt,  Protein Kinase,  Tyrosine Kinase
6098	ROS1	v-ros UR2 sarcoma virus oncogene homolog 1 (avian)	NM_002944	NP_002935.2	ENSG00000047936	chr6:117716347 - 117853512	ATP binding;integral to membrane;membrane;membrane fraction;nucleotide binding;protein amino acid phosphorylation;receptor activity;signal transduction;sodium:potassium-exchanging ATPase complex;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
6195	RPS6KA1	ribosomal protein S6 kinase, 90kDa, polypeptide 1	NM_001006665, NM_002953	NP_001006666.1, NP_002944.2	ENSG00000117676	chr1:26744978 - 26773279	ATP binding;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;signal transduction;transferase activity	EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Protein Kinase,  Stability
6196	RPS6KA2	ribosomal protein S6 kinase, 90kDa, polypeptide 2	NM_001006932, NM_021135	NP_001006933.1, NP_066958.2	ENSG00000071242	chr6:166746239 - 167195648	ATP binding;magnesium ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein kinase cascade;protein serine/threonine kinase activity;transferase activity	EGFR1,  Hahn and Weinberg 2002,  Protein Kinase
6197	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	NM_004586	NP_004577.1	ENSG00000177189	chrX:20083436 - 20194671	ATP binding;central nervous system development;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity;protein serine/threonine kinase activity;signal transduction;skeletal development;transferase activity	EGFR1,  Hahn and Weinberg 2002,  Protein Kinase
8986	RPS6KA4	ribosomal protein S6 kinase, 90kDa, polypeptide 4	NM_003942, NM_001006944	NP_003933.1, NP_001006945.1	ENSG00000162302	chr11:63883283 - 63895528	ATP binding;magnesium ion binding;mitogen-activated protein kinase p38 binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein kinase cascade;protein serine/threonine kinase activity;regulation of transcription, DNA-dependent;ribosomal protein S6 kinase activity;transferase activity	Protein Kinase
9252	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	NM_004755, NM_182398	NP_004746.2, NP_872198.1	ENSG00000100784	chr14:90408170 - 90596531	ATP binding;catalytic activity;epidermal growth factor receptor signaling pathway;histone phosphorylation;magnesium ion binding;metallopeptidase activity;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein kinase cascade;protein serine/threonine kinase activity;proteolysis;regulation of transcription, DNA-dependent;response to chemical stimulus;response to external stimulus;response to stress;transferase activity;zinc ion binding	Protein Kinase
27330	RPS6KA6	ribosomal protein S6 kinase, 90kDa, polypeptide 6	NM_014496	NP_055311.1	ENSG00000072133	chrX:83205940 - 83329563	ATP binding;central nervous system development;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase,  Tumor Suppressor
6198	RPS6KB1	ribosomal protein S6 kinase, 70kDa, polypeptide 1	NM_003161	NP_003152.1	ENSG00000108443	chr17:55325327 - 55378931	ATP binding;germ cell development;nucleotide binding;protein amino acid phosphorylation;protein kinase activity;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase
6199	RPS6KB2	ribosomal protein S6 kinase, 70kDa, polypeptide 2	NM_003952	NP_003943.2	ENSG00000175634	chr11:66952592 - 66959216	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity;protein serine/threonine kinase activity;regulation of progression through cell cycle;signal transduction;transferase activity;translation	TNF_alpha_NF_kB,  Protein Kinase
26750	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	NM_012424	NP_036556.2	ENSG00000136643	chr1:211291369 - 211512600	ATP binding;cell communication;membrane;nucleotide binding;phosphoinositide binding;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase
83694	RPS6KL1	ribosomal protein S6 kinase-like 1	NM_031464	NP_113652.1	ENSG00000198208	chr14:74443004 - 74457997	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity;ribonucleoprotein complex;transferase activity	Protein Kinase
6262	RYR2	ryanodine receptor 2 (cardiac)	NM_001035	NP_001026.2	ENSG00000198626	chr1:235272444 - 236062570	calcium ion binding;calcium ion homeostasis;calcium ion transport;calcium-release channel activity;calmodulin binding;integral to plasma membrane;ion channel activity;ion transport;muscle contraction;plasma membrane;receptor activity;regulation of heart contraction;response to caffeine;ryanodine-sensitive calcium-release channel activity;signal transduction	Protein Kinase
388228	SBK1	SH3-binding domain kinase 1	NM_001024401	NP_001019572.1	null	chr16:28236213 - 28239743	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
57410	SCYL1	SCY1-like 1 (S. cerevisiae)	NM_001048218, NM_020680	NP_001041683.1, NP_065731.3	null	chr11:65049200 - 65062613	ATP binding;biological_process;cytoplasm;DNA binding;nucleus;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;regulation of transcription, DNA-dependent;transcription	Protein Kinase
55681	SCYL2	SCY1-like 2 (S. cerevisiae)	NM_017988	NP_060458.3	ENSG00000136021	chr12:99200879 - 99257081	ATP binding;protein amino acid phosphorylation;protein kinase activity	Protein Kinase
57147	SCYL3	SCY1-like 3 (S. cerevisiae)	NM_181093, NM_020423	NP_851607.2, NP_065156.5	ENSG00000000457	chr1:168089477 - 168124605	ATP binding;cell migration;cytoplasm;Golgi apparatus;lamellipodium;protein amino acid phosphorylation;protein binding;protein kinase activity	Protein Kinase
29950	SERTAD1	SERTA domain containing 1	NM_013376	NP_037508.2	ENSG00000197019	chr19:45620582 - 45621293	positive regulation of cell proliferation;positive regulation of transcription;protein binding;regulation of cyclin-dependent protein kinase activity;regulation of transcription, DNA-dependent;transcription;transcriptional activator activity	Protein Kinase
2810	SFN	stratifin	NM_006142	NP_006133.1	ENSG00000175793	chr1:27062290 - 27063037	apoptotic program;cell proliferation;cytoplasm;DNA damage response, signal transduction resulting in induction of apoptosis;extracellular space;negative regulation of caspase activity;negative regulation of protein kinase activity;protein domain specific binding;protein kinase C inhibitor activity;regulation of progression through cell cycle;release of cytochrome c from mitochondria;signal transduction	Alpha6Beta4 Integrin,  Protein Kinase,  Tumor Suppressor
6446	SGK1	serum/glucocorticoid regulated kinase	NM_005627, NM_001143676	NP_005618.2, NP_001137148.1	ENSG00000118515	chr6:134533098 - 134537638	apoptosis;ATP binding;endoplasmic reticulum;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;response to DNA damage stimulus;sodium ion transport;transferase activity	Protein Kinase,  Stability,  Entrez Query:Oncogene
10110	SGK2	serum/glucocorticoid regulated kinase 2	NM_170693	NP_733794.1	ENSG00000101049	chr20:41628369 - 41647070	ATP binding;cellular_component;nucleotide binding;potassium channel regulator activity;protein amino acid phosphorylation;protein kinase cascade;protein kinase CK2 activity;protein serine/threonine kinase activity;response to oxidative stress;sodium channel regulator activity;transferase activity	Protein Kinase
79834	SGK269	-	NM_024776	NP_079052.2	ENSG00000173517	chr15:75193552 - 75261323	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;transferase activity	Protein Kinase
23678	SGK3	serum/glucocorticoid regulated kinase family, member 3	NM_170709, NM_013257	NP_733827.2, NP_037389.4	ENSG00000104205	chr8:67868525 - 67934370	ATP binding;cell communication;nucleotide binding;phosphoinositide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;response to stress;transferase activity	Protein Kinase,  Stability
10603	SH2B2	SH2B adaptor protein 2	NM_020979	NP_066189.2	null	chr7:101730554 - 101748817	cytoplasm;intracellular signaling cascade;JAK pathway signal transduction adaptor activity;plasma membrane;SH3/SH2 adaptor activity	Kit Receptor,  Protein Kinase
9467	SH3BP5	SH3-domain binding protein 5 (BTK-associated)	NM_001018009	NP_001018009.2	ENSG00000131370	chr3:15272596 - 15348919	cytoplasm;intracellular signaling cascade;mitochondrion;protein binding;protein kinase inhibitor activity;SH3/SH2 adaptor activity	Protein Kinase
53358	SHC3	SHC (Src homology 2 domain containing) transforming protein 3	NM_016848	NP_058544.3	ENSG00000148082	chr9:90818181 - 90983195	cellular_component;central nervous system development;epidermal growth factor receptor signaling pathway;intracellular signaling cascade;signal transducer activity	Protein Kinase
399694	SHC4	SHC (Src homology 2 domain containing) family, member 4	NM_203349	NP_976224.3	ENSG00000185634	chr15:46905459 - 47042504	intracellular signaling cascade	Protein Kinase
8631	SKAP1	src kinase associated phosphoprotein 1	NM_001075099, NM_003726	NP_001068567.1, NP_003717.3	ENSG00000141293	chr17:43569596 - 43862481	immune response;membrane;nucleus	Protein Kinase,  Stability
6497	SKI	v-ski sarcoma viral oncogene homolog (avian)	NM_003036	NP_003027.1	ENSG00000157933	chr1:2150065 - 2228064	cell differentiation;cytoplasm;DNA binding;embryonic limb morphogenesis;molecular_function;nucleus;protein binding;transcriptional repressor complex	Protein Kinase,  Tumor Suppressor,  Entrez Query:Oncogene
6556	SLC11A1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	NM_000578	NP_000569.3	ENSG00000018280	chr2:218955335 - 218968002	cellular_component;immune response;integral to plasma membrane;ion transport;iron ion binding;iron ion transport;membrane;membrane fraction;response to bacterium;transport;transporter activity	Protein Kinase
6548	SLC9A1	solute carrier family 9 (sodium/hydrogen exchanger), member 1 (antiporter, Na+/H+, amiloride sensitive)	NM_003047	NP_003038.2	ENSG00000090020	chr1:27299384 - 27353412	antiporter activity;integral to membrane;ion transport;membrane;regulation of pH;sodium ion binding;sodium ion transport;sodium:hydrogen antiporter activity;solute:hydrogen antiporter activity	Protein Kinase
9748	SLK	STE20-like kinase (yeast)	NM_014720	NP_055535.2	ENSG00000065613	chr10:105717493 - 105775468	apoptosis;ATP binding;DNA binding;nuclease activity;nucleotide binding;nucleotide-excision repair;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
